epoch,train_loss,train_acc,val_loss,val_acc,lr
40,1.3591119265771128,0.896600566572238,2.1515849828720093,0.6271642939592151,9.589184355291486e-05
41,1.3442502429893426,0.905028328611898,1.9524754796709334,0.703347441323586,9.568159560924792e-05
42,1.3269825271657996,0.9102691218130312,1.86190622761136,0.7222008464794152,9.54663436469011e-05
43,1.3167318642676413,0.911614730878187,1.68098593325842,0.7910734898037707,9.524611127067769e-05
44,1.3040984793826267,0.9176345609065156,1.8378691219148182,0.7245094267025779,9.502092263153959e-05
45,1.2836193232922941,0.9242917847025496,1.8404978456951322,0.7322046941131204,9.479080242395869e-05
46,1.2868134642506506,0.9209631728045325,2.054376346724374,0.6641015775298191,9.455577588320899e-05
47,1.273740510682802,0.9243626062322946,1.6208306096848988,0.7972297037322047,9.431586878259919e-05
48,1.2728205919265747,0.9245042492917847,1.9225379285358248,0.7052712581762216,9.407110743064637e-05
49,1.263248821636578,0.9277620396600567,1.9477104856854393,0.703347441323586,9.3821518668191e-05
50,1.2601315835574727,0.9286827195467422,1.759256607010251,0.7495190457868411,9.35671298654535e-05
51,1.2392044325132627,0.9361189801699716,1.984692653020223,0.6794921123509042,9.330796891903274e-05
52,1.2409406009021107,0.934915014164306,2.007440305891491,0.6733358984224702,9.304406424884702e-05
53,1.2269129216134012,0.9407223796033994,1.5939619370869227,0.8026163909195845,9.277544479501734e-05
54,1.2188258879893534,0.9412181303116147,1.7844616288230533,0.7395151981531358,9.250214001469389e-05
55,1.21600109499854,0.9410056657223796,1.7946186576570784,0.7502885725278954,9.222417987882569e-05
56,1.2070364286233712,0.9463881019830028,1.8674538078762235,0.7183532127741439,9.194159486887397e-05
57,1.2075533147330757,0.945042492917847,1.9770019622076125,0.7068103116583301,9.165441597346951e-05
58,1.2029650662396405,0.9444759206798867,1.6491498720078241,0.7864563293574451,9.13626746850144e-05
59,1.183820568763458,0.9531161473087819,1.6580503724870228,0.7814544055405925,9.106640299622855e-05
60,1.1920100557911504,0.9497167138810199,1.793218737556821,0.739899961523663,9.07656333966413e-05
61,1.1803119193326246,0.9541076487252125,1.7930260385785783,0.7549057329742208,9.046039886902865e-05
62,1.1840023704477258,0.9497875354107649,1.9131968816121419,0.7241246633320508,9.01507328857962e-05
63,1.1757414308754173,0.9511331444759207,1.6198088100978307,0.8106964217006541,8.983666940530862e-05
64,1.162352905617104,0.9572237960339943,1.7705352987561906,0.7541362062331666,8.951824286816574e-05
65,1.1630422446104858,0.9567988668555241,1.7613664297830491,0.7602924201616006,8.919548819342572e-05
66,1.161999164400874,0.9581444759206799,1.6160692828042167,0.7983839938437861,8.886844077477572e-05
67,1.1601200834050909,0.956728045325779,1.7249460958299183,0.7729896113889958,8.85371364766507e-05
68,1.1484121610452462,0.9585694050991501,1.64394968464261,0.7964601769911505,8.820161163030041e-05
69,1.150344601622573,0.9585694050991501,1.6991225424266996,0.7672181608310888,8.786190302980525e-05
70,1.152542046598486,0.9590651558073654,1.8725060848962694,0.7114274721046556,8.751804792804147e-05
71,1.1443721904410973,0.9604107648725212,1.698878492627825,0.7726048480184686,8.717008403259587e-05
72,1.1407312766925708,0.9618980169971671,1.8246471314203172,0.7510580992689496,8.681804950163075e-05
73,1.1324199749542787,0.9635977337110482,1.6861678986322313,0.7726048480184686,8.646198293969953e-05
74,1.1292515284306295,0.9645184135977337,1.683684962136405,0.7749134282416313,8.610192339351322e-05
75,1.12448428879987,0.9668555240793201,1.5386878422328405,0.8407079646017699,8.573791034765855e-05
76,1.1241864664060575,0.9672096317280453,1.5701248418717157,0.8168526356290882,8.536998372026807e-05
77,1.1209917122179323,0.9668555240793201,1.5178347371873402,0.8387841477491342,8.499818385864264e-05
78,1.1229981796161548,0.9653682719546742,1.586960236231486,0.8203155059638323,8.462255153482685e-05
79,1.1146074511983373,0.966643059490085,1.5241405736832392,0.8395536744901886,8.424312794113803e-05
80,1.0981656291463353,0.9730878186968839,1.5854442006065732,0.8210850327048865,8.385995468564893e-05
81,1.1010548467034693,0.9708215297450425,1.6131836402983892,0.8083878414774913,8.3473073787625e-05
82,1.106465370805414,0.9707507082152974,1.522818922996521,0.8403232012312428,8.308252767291644e-05
83,1.0981041622591448,0.9713172804532578,1.4867808364686512,0.8418622547133513,8.26883591693058e-05
84,1.0945870854833104,0.9730169971671389,1.5512586661747523,0.8357060407849173,8.229061150181136e-05
85,1.0987445642282296,0.9711048158640226,1.7221308549245198,0.7595228934205464,8.188932828794708e-05
86,1.096377375963572,0.9715297450424929,1.5165159986132668,0.83801462100808,8.148455353293941e-05
87,1.0908916383176237,0.9736543909348442,1.5088359458105904,0.8403232012312428,8.107633162490163e-05
88,1.0909540782103668,0.9723796033994334,1.6135815779368083,0.8026163909195845,8.06647073299662e-05
89,1.0801278653445545,0.9745750708215297,1.5619885240282332,0.8272412466333205,8.024972578737566e-05
90,1.0872883259713113,0.9730878186968839,1.601413369178772,0.8130050019238169,7.983143250453253e-05
91,1.0756979224918124,0.9779745042492918,1.6545799516496205,0.7929973066564063,7.940987335200905e-05
92,1.0761225577947255,0.9771246458923513,1.4114540134157454,0.8753366679492113,7.898509455851682e-05
93,1.0741218919152613,0.9758498583569405,1.5433788356326876,0.8245479030396307,7.85571427058374e-05
94,1.0724857723390735,0.976628895184136,1.587997215134757,0.8091573682185456,7.812606472371395e-05
95,1.0726308135298994,0.9773371104815864,1.4331533511479695,0.8584070796460177,7.769190788470505e-05
96,1.0721730670413456,0.9759206798866855,1.4175507511411394,0.865332820315506,7.725471979900061e-05
97,1.0640174375998008,0.9791076487252125,1.5262081850142706,0.8299345902270104,7.681454840920089e-05
98,1.0701899625159599,0.9770538243626062,1.5271938074202764,0.8357060407849173,7.637144198505907e-05
99,1.0628576944540213,0.9778328611898017,1.4540838059924899,0.8541746825702193,7.592544911818787e-05
100,1.0587766868574124,0.980028328611898,1.495179017384847,0.844170834936514,7.547661871673107e-05
101,1.0539397081813298,0.979957507082153,1.4965856018520536,0.8434013081954598,7.502500000000002e-05
102,1.0529378668681995,0.9814447592067989,1.6330774057479132,0.8022316275490573,7.45706424930763e-05
103,1.0510438626950926,0.9797450424929178,1.4765581346693493,0.8422470180838784,7.41135960213807e-05
104,1.050783474166114,0.9817988668555241,1.5011543546404158,0.8383993843786072,7.365391070520928e-05
105,1.0462047484543946,0.9813739376770538,1.4920096794764202,0.8445555983070412,7.319163695423713e-05
106,1.0557261742987074,0.9779036827195468,1.7469788392384846,0.7525971527510581,7.272682546199038e-05
107,1.0464277203018602,0.9824362606232294,1.4377049661818004,0.8707195075028857,7.225952720028714e-05
108,1.0431660698340819,0.9822946175637394,1.4290212733404977,0.8737976144671027,7.178979341364778e-05
109,1.042876739759703,0.9808073654390935,1.5217256375721522,0.8360908041554445,7.131767561367539e-05
110,1.0389854532104355,0.9822237960339943,1.459065658705575,0.8526356290881109,7.084322557340705e-05
111,1.041297883600802,0.981657223796034,1.3632255962916784,0.8826471719892266,7.036649532163623e-05
112,1.035295694260984,0.9842067988668555,1.4087762037913005,0.8645632935744517,6.98875371372073e-05
113,1.0380233832307764,0.9834985835694051,1.4645675818125408,0.8534051558291651,6.940640354328255e-05
114,1.0335993127779917,0.9817988668555241,1.487217244647798,0.8383993843786072,6.892314730158245e-05
115,1.0291646122932434,0.9846317280453257,1.514909341221764,0.83801462100808,6.843782140659969e-05
116,1.0335268077549633,0.9835694050991501,1.392582240558806,0.8761061946902655,6.795047907978775e-05
117,1.0302141469878119,0.9844192634560907,1.4123203754425049,0.8841862254713351,6.746117376372468e-05
118,1.0244897829519737,0.9847733711048159,1.3862769660495577,0.8803385917660639,6.696995911625232e-05
119,1.0228535387967084,0.9858356940509915,1.481481052580334,0.849942285494421,6.647688900459224e-05
120,1.0259837411545418,0.9841359773371104,1.8126144352413358,0.7060407849172758,6.59820174994386e-05
121,1.023250898262402,0.9847025495750709,1.398679602713812,0.8787995382839554,6.548539886902864e-05
122,1.017998703428217,0.9873937677053825,1.4593703973860968,0.8480184686417853,6.498708757319154e-05
123,1.0193585441993163,0.9856232294617564,1.3761094751812162,0.8818776452481724,6.448713825737637e-05
124,1.019243664032704,0.9859065155807365,1.4135880981172835,0.8718737976144671,6.398560574665952e-05
125,1.0163312586578164,0.9871813031161473,1.3845969097954887,0.8853405155829165,6.348254503973253e-05
126,1.0132261831481177,0.9868271954674221,1.3343840553646995,0.8876490958060793,6.297801130287093e-05
127,1.0110833891877182,0.9880311614730878,1.385854647273109,0.8757214313197383,6.24720598638845e-05
128,1.0119428795737189,0.9874645892351275,1.3651365382330758,0.883801462100808,6.196474620605012e-05
129,1.0139190662014592,0.9865439093484419,1.479419089498974,0.8572527895344363,6.145612596202727e-05
130,1.0075073435499862,0.9885977337110482,1.3730929011390323,0.8814928818776453,6.0946254907757326e-05
131,1.0066779787476,0.9879603399433428,1.3539400554838634,0.8911119661408234,6.04351889563471e-05
132,1.0070030307984568,0.9876062322946175,1.398704557191758,0.8741823778376299,5.992298415193736e-05
133,1.0071083795916926,0.9887393767705382,1.3720584880738032,0.8818776452481724,5.9409696663556975e-05
134,1.0068973845189757,0.9877478753541077,1.4459389334633237,0.8537899191996922,5.8895382778963214e-05
135,1.0055569727141578,0.9863314447592068,1.3418426456905546,0.8845709888418622,5.8380098898469336e-05
136,1.0008706079946983,0.9876062322946175,1.3168347903660365,0.9026548672566371,5.786390152875956e-05
137,0.9991966163789904,0.9886685552407932,1.300470227286929,0.9103501346671797,5.7346847276692494e-05
138,0.999738808150764,0.9881019830028328,1.3124633857182093,0.9030396306271643,5.682899284309353e-05
139,0.9973557800860018,0.9896600566572238,1.3848748150325956,0.883801462100808,5.631039501653702e-05
140,0.9987151155600676,0.9885977337110482,1.3873028301057362,0.8680261639091958,5.5791110667118713e-05
141,0.9979579556095708,0.9889518413597733,1.3016842887515114,0.9057329742208542,5.5271196740219324e-05
142,0.9912892929068556,0.9907223796033995,1.3779676244372414,0.896113889957676,5.475071025025982e-05
143,0.994833868366104,0.9881019830028328,1.33746033623105,0.9026548672566371,5.422970827444918e-05
144,0.9961186008410411,0.9888810198300283,1.3229878629956926,0.9038091573682185,5.3708247946525224e-05
145,0.9875373426858369,0.9907932011331445,1.3537046625500633,0.8911119661408234,5.318638645048923e-05
146,0.987752943962544,0.9903682719546743,1.3323008389700026,0.8995767602924202,5.2664181014335075e-05
147,0.9914433875599423,0.9878186968838527,1.389970824832008,0.8818776452481724,5.214168890377355e-05
148,0.9890126843710203,0.990084985835694,1.3172377688544137,0.8999615236629472,5.161896741595252e-05
149,0.9847643418355031,0.9910764872521246,1.3261657442365373,0.9076567910734898,5.1096073873173705e-05
150,0.9800953660999332,0.9913597733711048,1.302321297781808,0.9068872643324356,5.05730656166065e-05
151,0.9854197647120502,0.9891643059490085,1.2975402956917172,0.9080415544440169,5.0050000000000024e-05
152,0.9886986505877864,0.9887393767705382,1.3818728185835338,0.868410927279723,4.952693438339355e-05
153,0.985215755196305,0.989872521246459,1.3049815325509935,0.9030396306271643,4.9003926126826356e-05
154,0.9817379310324386,0.9895184135977337,1.3542932271957397,0.8999615236629472,4.848103258404751e-05
155,0.9777605533599854,0.9927762039660056,1.2853176593780518,0.9061177375913813,4.7958311096226495e-05
156,0.977518672341699,0.9924929178470255,1.283620073681786,0.9091958445555983,4.743581898566497e-05
157,0.9756022041982358,0.9919263456090651,1.3343051955813454,0.9065025009619084,4.691361354951083e-05
158,0.9746518274685284,0.991643059490085,1.2715261039279757,0.9191996921893035,4.6391752053474824e-05
159,0.9771229614008654,0.9924929178470255,1.3373984041668119,0.8957291265871489,4.5870291725550854e-05
160,0.9802162464674529,0.9905807365439093,1.2604666153589885,0.917275875336668,4.534928974974022e-05
161,0.9747770670297984,0.9908640226628895,1.3181452864692325,0.911504424778761,4.482880325978073e-05
162,0.9766834920591062,0.990014164305949,1.330563397634597,0.9018853405155829,4.4308889332881334e-05
163,0.9729626887553448,0.9918555240793201,1.302430652436756,0.9203539823008849,4.378960498346302e-05
164,0.9710007900590295,0.991643059490085,1.3343939156759352,0.8949595998460946,4.3271007156906516e-05
165,0.9700468198673146,0.99157223796034,1.2857389109475272,0.9141977683724509,4.2753152723307574e-05
166,0.9682353552397307,0.9925637393767706,1.2914146298453921,0.9141977683724509,4.22360984712405e-05
167,0.9712410676586736,0.99157223796034,1.2947475115458171,0.9080415544440169,4.17199011015307e-05
168,0.9664451222161989,0.9928470254957507,1.3014509734653292,0.9168911119661408,4.1204617221036834e-05
169,0.9686552678142581,0.9912889518413598,1.2709236769449144,0.9122739515198153,4.069030333644307e-05
170,0.9653389668679452,0.9929886685552408,1.2973148084822155,0.9126587148903424,4.017701584806266e-05
171,0.9650039388252808,0.9918555240793201,1.2501352855137415,0.9191996921893035,3.966481104365293e-05
172,0.9615351632908657,0.9941218130311614,1.2655727636246454,0.9126587148903424,3.9153745092242715e-05
173,0.9610177804757883,0.9932719546742209,1.323449038323902,0.9030396306271643,3.864387403797277e-05
174,0.9641627701553138,0.9918555240793201,1.30336708681924,0.9188149288187765,3.813525379394991e-05
175,0.9619155590598648,0.9928470254957507,1.270146375610715,0.9130434782608695,3.762794013611553e-05
176,0.9633224982399125,0.9922096317280453,1.2458099921544392,0.9211235090419392,3.712198869712911e-05
177,0.9582043574736999,0.9936968838526912,1.2568283081054688,0.9207387456714121,3.661745496026751e-05
178,0.9603181008820061,0.993342776203966,1.274439811706543,0.9253559061177375,3.611439425334051e-05
179,0.9607343330039634,0.9931303116147309,1.2813815673192341,0.9130434782608695,3.5612861742623654e-05
180,0.9588839191574234,0.9943342776203966,1.265760376339867,0.923432089265102,3.511291242680849e-05
181,0.9574176363042883,0.9949008498583569,1.2487988074620564,0.9268949595998461,3.4614601130971394e-05
182,0.9553861956338625,0.9934844192634561,1.2853765544437228,0.9184301654482493,3.4117982500561417e-05
183,0.9531476529868873,0.9936260623229461,1.2620590925216675,0.9211235090419392,3.362311099540778e-05
184,0.9524140841252094,0.9942634560906516,1.2593387422107516,0.9211235090419392,3.3130040883747705e-05
185,0.9516396935995635,0.9941218130311614,1.2680181719007946,0.9215082724124664,3.263882623627535e-05
186,0.9544838532671198,0.9939093484419264,1.2624904541742235,0.917660638707195,3.214952092021227e-05
187,0.9529584017959801,0.9939801699716714,1.259859011286781,0.9161215852250866,3.166217859340036e-05
188,0.9525011305336479,0.9945467422096317,1.253967523574829,0.923432089265102,3.117685269841757e-05
189,0.9516278537544044,0.9927762039660056,1.2338350670678275,0.9249711427472105,3.069359645671747e-05
190,0.9491610274658547,0.9944050991501416,1.2633117721194314,0.9230473258945748,3.021246286279271e-05
191,0.9518023186975771,0.9936968838526912,1.236538364773705,0.926510196229319,2.9733504678363785e-05
192,0.9527744097752614,0.9934844192634561,1.2197372686295282,0.9338207002693344,2.9256774426592978e-05
193,0.9487169476242753,0.9937677053824363,1.2271635702678136,0.9242016160061562,2.878232438632463e-05
194,0.947016932405867,0.9951841359773371,1.2534921793710618,0.9311273566756445,2.8310206586352254e-05
195,0.9460925959252022,0.9941926345609066,1.2429038059143793,0.9299730665640631,2.784047279971289e-05
196,0.94372030099233,0.9944759206798867,1.2340082951954432,0.9303578299345903,2.737317453800965e-05
197,0.9458443801682275,0.9941218130311614,1.2356352351960682,0.9365140438630243,2.6908363045762927e-05
198,0.9476769115473773,0.9938385269121813,1.269504149754842,0.9245863793766833,2.6446089294790767e-05
199,0.9438327228700792,0.9948300283286119,1.2432064442407518,0.9280492497114274,2.5986403978619323e-05
200,0.9463635854892902,0.9939801699716714,1.2545631669816517,0.9276644863409004,2.5529357506923726e-05
201,0.9414030684007181,0.9956090651558074,1.2384176708403087,0.932666410157753,2.5075e-05
202,0.9446680556546461,0.9938385269121813,1.257875232469468,0.9268949595998461,2.4623381283268963e-05
203,0.9414108255961994,0.9956798866855524,1.261018401100522,0.9226625625240477,2.4174550881812165e-05
204,0.9410084641731538,0.9950424929178471,1.2352311667941867,0.9284340130819546,2.3728558014940967e-05
205,0.938479896601256,0.9951133144475921,1.254874592735654,0.9238168526356291,2.328545159079914e-05
206,0.9422266574593278,0.9939801699716714,1.2149471328372048,0.9395921508272412,2.2845280200999426e-05
207,0.9407278095279727,0.9953257790368272,1.2107742797760737,0.93574451712197,2.240809211529498e-05
208,0.9406339708749238,0.9948300283286119,1.2317920979999362,0.9322816467872258,2.19739352762861e-05
209,0.9418655864827268,0.9951133144475921,1.2239247106370472,0.9338207002693344,2.1542857294162653e-05
210,0.9371567320179295,0.9964589235127479,1.2437620162963867,0.9315121200461716,2.1114905441483198e-05
211,0.93709568343721,0.9955382436260624,1.243529268673488,0.9384378607156598,2.0690126647990984e-05
212,0.9391802764153695,0.9951133144475921,1.2185793150038946,0.9330511735282802,2.0268567495467495e-05
213,0.9391510185894666,0.9949008498583569,1.2323523816608248,0.932666410157753,1.985027421262439e-05
214,0.9356634434279021,0.9954674220963173,1.2201545522326516,0.9334359368988072,1.9435292670033847e-05
215,0.9356753895948599,0.9959631728045326,1.2238238936378842,0.9407464409388226,1.902366837509841e-05
216,0.933240016301473,0.9961048158640227,1.2513695784977503,0.9307425933051173,1.861544646706064e-05
217,0.9349113520201262,0.9958923512747876,1.2203778709684099,0.9353597537514429,1.8210671712052957e-05
218,0.9325422649984961,0.996600566572238,1.249400365920294,0.9318968834166987,1.7809388498188686e-05
219,0.9359676215025756,0.9952549575070821,1.2248297872997465,0.9376683339746056,1.7411640830694255e-05
220,0.9343311947745245,0.9958923512747876,1.2465539489473616,0.9303578299345903,1.7017472327083586e-05
221,0.9341689058252283,0.9960339943342776,1.2428127073106312,0.9338207002693344,1.6626926212375035e-05
222,0.9354200567211117,0.9954674220963173,1.2238593215034121,0.9395921508272412,1.6240045314351105e-05
223,0.9322650244644096,0.9959631728045326,1.2263611157735188,0.9338207002693344,1.5856872058862e-05
224,0.9319123690192764,0.9958215297450425,1.2156971579506284,0.9365140438630243,1.5477448465173188e-05
225,0.9314294924607148,0.9955382436260624,1.230766148794265,0.9345902270103886,1.5101816141357394e-05
226,0.9317779739697775,0.9954674220963173,1.2261680989038377,0.9353597537514429,1.4730016279731957e-05
227,0.9317591099051742,0.996742209631728,1.2295560950324649,0.9372835706040785,1.4362089652341487e-05
228,0.9301800878198297,0.9957507082152974,1.222650828815642,0.941900731050404,1.3998076606486813e-05
229,0.9303443072078464,0.9962464589235127,1.215158468201047,0.9365140438630243,1.3638017060300508e-05
230,0.9314571436461028,0.9953966005665722,1.2231587512152535,0.9403616775682955,1.3281950498369291e-05
231,0.9276429865811322,0.996742209631728,1.2301428318023682,0.9403616775682955,1.2929915967404156e-05
232,0.9293776696866697,0.9959631728045326,1.217418806893485,0.9392073874567142,1.2581952071958547e-05
233,0.9280377975455275,0.9963881019830029,1.2116622073309762,0.9361292804924971,1.2238096970194776e-05
234,0.9280845743041855,0.9956798866855524,1.2254807892299833,0.941900731050404,1.1898388369699622e-05
235,0.9285425769316183,0.9959631728045326,1.2326513415291196,0.9376683339746056,1.1562863523349333e-05
236,0.9268838602143366,0.9960339943342776,1.2144476572672527,0.938822624086187,1.1231559225224304e-05
237,0.9299717212582493,0.9949008498583569,1.2208634614944458,0.9392073874567142,1.0904511806574307e-05
238,0.9263021983541884,0.996600566572238,1.2054336865743,0.9380530973451328,1.0581757131834276e-05
239,0.9281096845059782,0.9965297450424929,1.2232938550767445,0.9368988072335513,1.0263330594691398e-05
240,0.9254509113930367,0.9970963172804532,1.2322682028725034,0.941900731050404,9.949267114203839e-06
241,0.9250597293312485,0.9963172804532577,1.2263310977390833,0.938822624086187,9.639601130971381e-06
242,0.926675710592184,0.996600566572238,1.224926159495399,0.9403616775682955,9.334366603358713e-06
243,0.9251838890281884,0.9969546742209632,1.2212297519048054,0.9399769141977684,9.033597003771485e-06
244,0.9255885105949264,0.996671388101983,1.2139208714167278,0.9415159676798769,8.737325314985632e-06
245,0.9233735214482557,0.9960339943342776,1.222862652369908,0.9376683339746056,8.445584026530534e-06
246,0.9223417355133606,0.9968838526912182,1.211090896810804,0.9384378607156598,8.158405131126076e-06
247,0.9240421529288765,0.9963881019830029,1.2157888185410273,0.938822624086187,7.875820121174348e-06
248,0.9239241921149932,0.9961756373937677,1.2116366511299497,0.9426702577914583,7.597859985306155e-06
249,0.9247318731771933,0.996600566572238,1.2170828580856323,0.9399769141977684,7.324555204982695e-06
250,0.9223289446787791,0.996671388101983,1.2119187230155581,0.9426702577914583,7.05593575115302e-06
251,0.923416208039533,0.9968130311614731,1.2168391999744235,0.9434397845325125,6.792031080967298e-06
252,0.9245759581660365,0.9961756373937677,1.2209918612525577,0.9430550211619854,6.53287013454653e-06
253,0.923226931610623,0.996742209631728,1.20962393283844,0.9426702577914583,6.278481331809014e-06
254,0.9234946010349033,0.9960339943342776,1.223086987222944,0.9438245479030396,6.028892569353642e-06
255,0.9217221656361142,0.996600566572238,1.2081226053692045,0.9453636013851482,5.784131217400825e-06
256,0.9240249969937779,0.9956798866855524,1.2165734824680148,0.9453636013851482,5.54422411679103e-06
257,0.9204512082778655,0.996742209631728,1.2035901092347645,0.9445940746440938,5.309197576041337e-06
258,0.9244527124069832,0.9962464589235127,1.2147248075121926,0.9415159676798769,5.079077368460435e-06
259,0.9225345076741399,0.9963881019830029,1.2184607869102841,0.9415159676798769,4.8538887293223345e-06
260,0.9210231964652603,0.9963172804532577,1.212014805702936,0.9422854944209311,4.633656353098928e-06
261,0.9202866924775613,0.9971671388101983,1.2160526003156389,0.9407464409388226,4.418404390752093e-06
262,0.9212480010213079,0.9968838526912182,1.221529864129566,0.9442093112735668,4.208156447085154e-06
263,0.92353489001592,0.9963881019830029,1.2051492077963692,0.9438245479030396,4.002935578154394e-06
264,0.9236469639314188,0.9963881019830029,1.2151075601577759,0.9430550211619854,3.8027642887407636e-06
265,0.9228744485356786,0.9961048158640227,1.221243489356268,0.9461331281262024,3.6076645298818458e-06
266,0.9203420415654913,0.9964589235127479,1.2081142720722018,0.9434397845325125,3.4176576964647735e-06
267,0.9204891066293459,0.996600566572238,1.2149067265646798,0.9426702577914583,3.2327646248800225e-06
268,0.91909978035334,0.9973087818696884,1.2172403789701915,0.9434397845325125,3.0530055907364392e-06
269,0.9192799694903262,0.9965297450424929,1.2143040327798753,0.9438245479030396,2.878400306637825e-06
270,0.9223308654518815,0.9961756373937677,1.2106639657701765,0.9434397845325125,2.708967920021202e-06
271,0.9193411152642053,0.996742209631728,1.2126823436646235,0.9445940746440938,2.5447270110570818e-06
272,0.9183598622545466,0.9974504249291785,1.2093194212232317,0.9445940746440938,2.385695590611973e-06
273,0.9175510836077166,0.996600566572238,1.2144864343461537,0.9442093112735668,2.2318910982732417e-06
274,0.918918916234025,0.9973087818696884,1.2114031882513137,0.9445940746440938,2.0833304004366944e-06
275,0.9177017582429422,0.9970963172804532,1.2126486528487432,0.9426702577914583,1.940029788456978e-06
276,0.9210598823186513,0.9958923512747876,1.2079941488447643,0.9453636013851482,1.8020049768610383e-06
277,0.9192683401408496,0.9968130311614731,1.2164483808335804,0.9438245479030396,1.6692711016248782e-06
278,0.9186504848368533,0.9968838526912182,1.2112207128888084,0.9457483647556753,1.541842718513684e-06
279,0.9170840634956016,0.9970963172804532,1.2082821698415847,0.9438245479030396,1.419733801485644e-06
280,0.9183293876347242,0.9969546742209632,1.2071568341482253,0.9445940746440938,1.3029577411595717e-06
281,0.918300398298212,0.996671388101983,1.215710475331261,0.944978838014621,1.191527343346412e-06
282,0.9186146060625712,0.9964589235127479,1.2095170702253069,0.9442093112735668,1.0854548276449992e-06
283,0.9175260136793325,0.9965297450424929,1.2155320928210305,0.9445940746440938,9.847518261020046e-07
284,0.9164257887247447,0.9969546742209632,1.2205561853590465,0.9457483647556753,8.894293819363686e-07
285,0.9213525454203287,0.9973796033994334,1.211333501906622,0.9438245479030396,7.994979483282766e-07
286,0.9191266394950248,0.9968130311614731,1.2135386239914667,0.9453636013851482,7.149673872728743e-07
287,0.9156671155680407,0.9973796033994334,1.209666439465114,0.944978838014621,6.358469684987331e-07
